"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,1,"IND","India","SAS","R","2012","2011.5","X",14.97516,1.9,97.26807,0.2361241,0.04715168,0.01413409,0.05694605,0.3112752,78.75334,0.1633227,-1,863.54549235,"IND_R2011X",0.03948,0.05188,0.06051,0.06851,0.07636,0.08599,0.09762,0.1135,0.1396,0.2665
0,1,"IND","India","SAS","U","2012","2011.5","X",14.97516,1.9,148.3282,0.1303252,0.02557563,0.007430435,0.03064013,0.3901443,108.685,0.2502741,-1,399.52035965,"IND_U2011X",0.02946,0.04078,0.04968,0.05838,0.06803,0.07951,0.0936,0.1138,0.1485,0.3183
0,1,"IDN","Indonesia","EAP","A","2012","2012","X",4091.939,1.9,151.6732,0.1167784,0.01893922,0.00479026,0.02204838,-1,-1,-1,-1,248.883232,"IDN_R2012X",0,0,0,0,0,0,0,0,0,0
0,1,"IDN","Indonesia","EAP","R","2012","2012","X",4091.939,1.9,122.1297,0.1382422,0.02149355,0.0052998,0.02491734,0.329824,96.42194,0.1761212,-1,120.73823351,"IDN_R2012X",0.03772,0.04828,0.05594,0.06409,0.07349,0.08494,0.09907,0.1182,0.1496,0.2687
0,1,"IDN","Indonesia","EAP","U","2012","2012","X",4091.939,1.9,179.5091,0.09655508,0.01653253,0.004310172,0.01934525,0.4248085,122.494,0.2966569,-1,128.14499849,"IDN_U2012X",0.02688,0.03639,0.04397,0.05272,0.06278,0.07507,0.09172,0.1157,0.1575,0.3373
1,1,"IRN","Iran, Islamic Republic of","MNA","N","2012","","X",5001.363,1.9,526.6719,0.003061485,0.0007636864,0.0003076572,0.001021827,-1,-1,-1,-1,76.453574,"IRN_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"IRQ","Iraq","MNA","N","2012","2012","X",1003.799,1.9,178.8106,0.0245996,0.003707736,0.0009255267,0.004307641,0.2954186,152.1242,0.142462,-1,32.776571,"IRQ_N2012X",0.03679,0.05118,0.06097,0.07029,0.08005,0.09065,0.1036,0.1214,0.1481,0.237
0,1,"IRL","Ireland","OHI","N","2012","2012","Y",0.9517142,1.9,1304.268,0.002471738,0.001291727,0.000675055,0.001827598,0.3321889,1080.859,0.1948068,-1,4.586897,"IRL_N2012Y",0.0297,0.04548,0.05712,0.06777,0.0775,0.08843,0.1019,0.1211,0.152,0.259
0,1,"ISR","Israel","OHI","N","2012","2012","Y",4.270233,1.9,986.8627,0.004834883,0.002735249,0.00161164,0.004222387,0.4136722,775.8982,0.3169744,-1,7.9105,"ISR_N2012Y",0.01666,0.03084,0.0432,0.05636,0.07097,0.08651,0.1058,0.1292,0.1646,0.2959
0,1,"ITA","Italy","OHI","N","2012","2012","Y",0.8253945,1.9,1216.634,0.01249653,0.008251785,0.007056531,0.006379016,0.351534,1028.441,0.2616957,-1,59.539717,"ITA_N2012Y",0.02035,0.04276,0.05532,0.06727,0.07864,0.0905,0.1046,0.1234,0.1532,0.2639
0,1,"JAM","Jamaica","LAC","N","2012","2004","X",63.35445,1.9,351.2463,0.01891137,0.004367369,0.001480322,0.005413475,0.4545747,229.921,0.3486235,-1,2.840992,"JAM_N2004X",0.02064,0.03216,0.04166,0.05057,0.06001,0.07224,0.09033,0.1162,0.1586,0.3576
0,1,"JPN","Japan","OHI","N","2012","2008","Y",116.1032,1.9,1256.748,0.00220788,0.001498734,0.001017358,0.002507548,0.3210734,1087.831,0.1882502,-1,127.629,"JPN_N2008Y",0.0269,0.04684,0.05909,0.06971,0.0808,0.09238,0.1053,0.122,0.1496,0.2474
0,1,"JOR","Jordan","MNA","N","2012","2010.24","X",0.446,1.9,315.8994,0.001691933,0.0003268223,0.0001087022,0.0004034769,0.3365573,249.9663,0.1838546,-1,7.992573,"JOR_N2010X",0.03454,0.04744,0.05637,0.06469,0.07396,0.08442,0.09742,0.1171,0.1496,0.2745
0,1,"KAZ","Kazakhstan","ECA","N","2012","2012","X",83.61162,1.9,352.5108,0.00032732,4.771423E-05,1.045456E-05,5.408688E-05,0.2814586,301.0183,0.127704,-1,16.791425,"KAZ_N2012X",0.04088,0.05343,0.06219,0.07078,0.08022,0.09104,0.104,0.121,0.1474,0.2291
1,1,"KEN","Kenya","SSA","N","2012","","X",35.42959,1.9,99.29989,0.3936764,0.1330029,0.06285603,0.1901289,-1,-1,-1,-1,43.646629,"KEN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"KIR","Kiribati","EAP","N","2012","2006","X",1.065704,1.9,143.2701,0.1421369,0.04092677,0.01643564,0.05432015,0.36973,114.7852,0.2336895,-1,0.106613,"KIR_N2006X",0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925
0,1,"KOR","Korea, Republic of","OHI","N","2012","2012","Y",912.0214,1.9,1181.656,0.002492806,0.001138493,0.0005199629,0.001520898,0.3155805,1032.284,0.1828321,-1,50.199853,"KOR_N2012Y",0.02626,0.04659,0.05953,0.07059,0.0815,0.09381,0.1075,0.1245,0.1522,0.2376
0,1,"KSV","Kosovo","ECA","N","2012","2012","X",0.3480566,1.9,255.1606,0.00499208,0.0005768396,9.291792E-05,0.0006312582,0.2897227,220.9062,0.140611,-1,1.8052,"KSV_N2012X",0.03634,0.05189,0.06257,0.07164,0.08158,0.0922,0.1043,0.1202,0.1444,0.2349
0,1,"KGZ","Kyrgyz Republic","ECA","N","2012","2012","X",17.53792,1.9,155.76,0.02911357,0.007431989,0.00298058,0.01004838,0.2735727,134.4783,0.1253763,-1,5.6072,"KGZ_N2012X",0.04009,0.05596,0.06536,0.0737,0.08188,0.09112,0.1019,0.1171,0.1416,0.2313
1,1,"LAO","Lao People's Democratic Republic","EAP","N","2012","","X",3325.204,1.9,112.4373,0.2283731,0.05329884,0.0182375,0.06646317,-1,-1,-1,-1,6.415169,"LAO_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"LVA","Latvia","ECA","N","2012","2012","Y",0.4031804,1.9,542.1965,0.009882772,0.004846404,0.00316435,0.009049239,0.3523647,445.3872,0.2266394,-1,2.034319,"LVA_N2012Y",0.02319,0.04173,0.05514,0.0669,0.07703,0.08794,0.1023,0.123,0.1574,0.2654
0,1,"LBN","Lebanon","MNA","N","2012","2011.77","X",892.382,1.9,693.9855,0,0,0,0,0.3183245,588.7271,0.1697937,-1,4.916404,"LBN_N2011X",0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
0,1,"LSO","Lesotho","SSA","N","2012","2010","X",3.864347,1.9,83.77088,0.559343,0.2904002,0.188303,0.5224219,0.5417584,49.13874,0.5604319,-1,2.089928,"LSO_N2010X",0.008995,0.01937,0.02837,0.0395,0.05152,0.06732,0.08698,0.1158,0.1733,0.4088
1,1,"LBR","Liberia","SSA","N","2012","","X",0.5677298,1.9,76.17615,0.4388744,0.1452465,0.06597879,0.2032249,-1,-1,-1,-1,4.181563,"LBR_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"LTU","Lithuania","ECA","N","2012","2012","Y",1.785857,1.9,602.427,0.00981115,0.006580941,0.005674336,0.01172261,0.3509787,495.2426,0.2385385,-1,2.987773,"LTU_N2012Y",0.02366,0.04182,0.0552,0.06719,0.07696,0.08914,0.1034,0.1227,0.1518,0.2681
0,1,"LUX","Luxembourg","OHI","N","2012","2012","Y",0.9893056,1.9,2165.9,0,0,0,0,0.3434401,1772.722,0.2003628,-1,0.530946,"LUX_N2012Y",0.03004,0.04347,0.05344,0.06467,0.07598,0.08863,0.1031,0.1239,0.1534,0.2634
0,1,"MKD","Macedonia, former Yugoslav Republic of","ECA","N","2012","2012","Y",22.93599,1.9,297.2077,0.07040186,0.03492136,0.02279035,0.08660333,0.3854815,246.2787,0.3319856,-1,2.074036,"MKD_N2012Y",0.01346,0.03341,0.0488,0.06203,0.07512,0.09194,0.1104,0.1318,0.1665,0.2665
0,1,"MDG","Madagascar","SSA","N","2012","2012","X",704.9134,1.9,46.94087,0.7762688,0.3899845,0.2338746,0.6329175,0.4264818,33.01382,0.3095294,-1,22.346573,"MDG_N2012X",0.02156,0.03569,0.04557,0.0547,0.06483,0.07652,0.09167,0.1153,0.1593,0.3349
0,1,"MWI","Malawi","SSA","N","2012","2010.23","X",78.01701,1.9,56.86932,0.712637,0.3347661,0.1918762,0.5228554,0.4547597,37.90847,0.3494482,-1,16.097305,"MWI_N2010X",0.02206,0.03322,0.04215,0.05103,0.06108,0.07334,0.0885,0.1111,0.1489,0.3686
1,1,"MYS","Malaysia","EAP","N","2012","","Y",1.586086,1.9,711.0215,0.0005948959,7.201942E-05,1.866479E-05,8.718066E-05,-1,-1,-1,-1,29.170456,"MYS_N2011Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MDV","Maldives","SAS","N","2012","2009.5","X",10.67605,1.9,212.9516,0.05069021,0.01132477,0.003604951,0.0137901,0.3837276,165.9535,0.2502905,-1,0.385,"MDV_N2009X",0.02524,0.03842,0.04949,0.06068,0.07228,0.08487,0.1003,0.1183,0.151,0.2994
0,1,"MLI","Mali","SSA","N","2012","2009.89","X",221.8683,1.9,70.09973,0.5167408,0.166339,0.07161779,0.2246048,0.3303796,56.10224,0.1778403,-1,16.00667,"MLI_N2009X",0.03323,0.04651,0.05569,0.06508,0.07476,0.08677,0.1023,0.1227,0.1562,0.2568
0,1,"MLT","Malta","OHI","N","2012","2012","Y",0.6285905,1.9,1153.989,0.002468043,1.111931E-05,5.009598E-08,1.114443E-05,0.2935925,1008.595,0.1484272,-1,0.419455,"MLT_N2012Y",0.03374,0.05002,0.06237,0.07302,0.08267,0.09306,0.1047,0.1203,0.1459,0.2342
1,1,"MRT","Mauritania","SSA","N","2012","","X",112.8067,1.9,164.1887,0.08045044,0.01996821,0.007513847,0.02580292,-1,-1,-1,-1,3.830239,"MRT_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MUS","Mauritius","SSA","N","2012","2012","X",18.28542,1.9,351.4939,0.005324865,0.001053669,0.0002973516,0.001249434,0.3584333,276.1113,0.2139786,-1,1.255882,"MUS_N2012X",0.0298,0.0444,0.05393,0.06359,0.07332,0.08388,0.09698,0.1153,0.1484,0.2904
0,1,"MEX","Mexico","LAC","N","2012","2012","X",8.940212,1.9,316.8525,0.03360067,0.00836439,0.003153199,0.0107412,0.4544023,211.4013,0.3520607,-1,120.828307,"MEX_N2012X",0.01996,0.03243,0.0418,0.05139,0.06178,0.07337,0.08958,0.1135,0.1556,0.3606
1,1,"FSM","Micronesia, Federated States of","EAP","N","2012","","X",0.9982547,1.9,167.2893,0.1372052,0.04830589,0.02547487,0.07496841,-1,-1,-1,-1,0.103503,"FSM_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MDA","Moldova","ECA","N","2012","2012","X",5.45133,1.9,272.8962,0.003398075,0.0003578116,7.243905E-05,0.000402518,0.2915884,233.46,0.138512,-1,3.559519,"MDA_N2012X",0.03763,0.05219,0.06165,0.07047,0.08003,0.09117,0.1035,0.1198,0.1475,0.2361
0,1,"MNG","Mongolia","EAP","N","2012","2012","X",590.33,1.9,305.3214,0.003762205,0.0006100037,0.0001538011,0.000711062,0.3375162,248.6716,0.1872027,-1,2.814226,"MNG_N2012X",0.03149,0.045,0.0549,0.06464,0.07545,0.08777,0.102,0.1222,0.1547,0.2619
0,1,"MNE","Montenegro","ECA","N","2012","2012","X",0.4493411,1.9,413.1282,0.01264296,0.00520577,0.002380653,0.007065587,0.3227374,346.4961,0.1814936,-1,0.620601,"MNE_N2012X",0.02972,0.04749,0.0571,0.06654,0.07778,0.09033,0.1057,0.1245,0.156,0.2448
1,1,"MAR","Morocco","MNA","N","2012","","X",4.193143,1.9,295.7939,0.01256008,0.002131011,0.0006093389,0.002550926,-1,-1,-1,-1,33.333789,"MAR_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"MOZ","Mozambique","SSA","N","2012","","X",15.52727,1.9,70.74008,0.6468286,0.2940413,0.1678208,0.4661968,-1,-1,-1,-1,25.676606,"MOZ_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MMR","Myanmar","EAP","N","2012","2015","X",320.604,1.9,140.8013,0.1219533,0.02873708,0.01050196,0.0366218,0.3806851,104.6643,0.2505118,-1,50.986514,"MMR_N2015X",0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
1,1,"NAM","Namibia","SSA","N","2012","","X",5.130702,1.9,280.1473,0.1722687,0.05360932,0.02418867,0.07425128,-1,-1,-1,-1,2.263934,"NAM_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"NPL","Nepal","SAS","N","2012","2010.17","X",25.75927,1.9,135.6894,0.09335319,0.01784998,0.005640319,0.0218569,0.3284059,109.7394,0.1753163,-1,27.649925,"NPL_N2010X",0.03503,0.04818,0.05614,0.06505,0.07558,0.08645,0.1001,0.1184,0.151,0.2641
0,1,"NLD","Netherlands","OHI","N","2012","2012","Y",0.8691391,1.9,1503.068,0,0,0,0,0.2761958,1322.077,0.1299877,-1,16.754962,"NLD_N2012Y",0.03669,0.05466,0.06497,0.07406,0.08304,0.09275,0.1043,0.1201,0.1446,0.2248
1,1,"NIC","Nicaragua","LAC","N","2012","","Y",9.160075,1.9,284.6921,0.05036949,0.01217187,0.004581326,0.01582626,-1,-1,-1,-1,5.877108,"NIC_N2009Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"NER","Niger","SSA","N","2012","","X",228.7532,1.9,75.77293,0.4642876,0.1280299,0.04946073,0.1656342,-1,-1,-1,-1,17.731634,"NER_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"NGA","Nigeria","SSA","N","2012","2009.83","X",79.53147,1.9,79.28988,0.5117671,0.2037778,0.1070317,0.3046816,0.4296644,56.54288,0.3163457,-1,167.297284,"NGA_N2009X",0.02043,0.03329,0.04331,0.05376,0.06521,0.07835,0.09547,0.1203,0.1626,0.3273
0,1,"NOR","Norway","OHI","N","2012","2012","Y",9.797199,1.9,2004.439,0,0,0,0,0.2572495,1816.297,0.1180557,-1,5.018573,"NOR_N2012Y",0.03751,0.05668,0.06775,0.07642,0.08561,0.09539,0.1071,0.1216,0.1434,0.2085
1,1,"PAK","Pakistan","SAS","N","2012","","X",25.41425,1.9,129.9782,0.06914563,0.009507562,0.002116867,0.01083868,-1,-1,-1,-1,177.911533,"PAK_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PAN","Panama","LAC","N","2012","2012","Y",0.553408,1.9,629.274,0.0415069,0.01353342,0.006219164,0.01736931,0.5183457,392.0374,0.5064588,-1,3.772938,"PAN_N2012Y",0.00983,0.02191,0.03347,0.04417,0.05625,0.07023,0.08818,0.1142,0.1637,0.398
0,1,"PNG","Papua New Guinea","EAP","N","2012","2009.67","X",2.137886,1.9,100.4121,0.3665274,0.1397875,0.07251013,0.2069403,0.4185079,75.74173,0.3073237,-1,7.430836,"PNG_N2009X",0.0187,0.03202,0.04411,0.05578,0.06855,0.08306,0.09986,0.1245,0.1634,0.31
0,1,"PRY","Paraguay","LAC","N","2012","2012","Y",2309.43,1.9,453.8099,0.0327796,0.009170046,0.003662711,0.01201481,0.4763361,312.0969,0.4079193,-1,6.379219,"PRY_N2012Y",0.01475,0.02703,0.03853,0.04899,0.06182,0.07607,0.09251,0.1149,0.1567,0.3687
0,1,"PER","Peru","LAC","N","2012","2012","Y",1.568639,1.9,385.8289,0.04721351,0.01376363,0.005910256,0.01879501,0.446638,284.5853,0.3644681,-1,30.158966,"PER_N2012Y",0.0148,0.02861,0.04107,0.05344,0.06675,0.08098,0.09791,0.1212,0.1606,0.3346
0,1,"PHL","Philippines","EAP","N","2012","2012","X",18.87329,1.9,172.1939,0.1206041,0.02469915,0.007678533,0.03001731,0.4222433,119.1122,0.2932261,-1,96.866642,"PHL_N2012X",0.02546,0.03593,0.04417,0.05291,0.06328,0.07613,0.09327,0.1181,0.1613,0.3294
0,1,"POL","Poland","ECA","N","2012","2012","X",1.936326,1.9,497.0001,0.000191032,3.336941E-05,6.339905E-06,3.704688E-05,0.3239128,410.8414,0.1729314,-1,38.063164,"POL_N2012X",0.03313,0.04717,0.05724,0.0669,0.07715,0.08865,0.1024,0.1208,0.1503,0.2563
0,1,"PRT","Portugal","OHI","N","2012","2012","Y",0.7038629,1.9,763.84,0.007371738,0.003608552,0.002258682,0.005885953,0.3603339,614.674,0.2365004,-1,10.514844,"PRT_N2012Y",0.02218,0.04241,0.05555,0.06558,0.07526,0.08643,0.1011,0.1199,0.1542,0.2773
0,1,"ROU","Romania","ECA","N","2012","2012","X",2.000516,1.9,264.8581,0,0,0,0,0.2733424,235.6382,0.1234719,-1,20.058035,"ROU_N2012X",0.03663,0.05251,0.06391,0.07399,0.08389,0.09461,0.1074,0.1242,0.1482,0.2146
0,1,"RUS","Russian Federation","ECA","N","2012","2012","X",16.76913,1.9,740.4492,0.0001718396,3.630246E-05,1.326254E-05,4.708316E-05,0.4071483,532.6044,0.2749609,-1,143.201676,"RUS_N2012X",0.0253,0.03809,0.04704,0.05617,0.06641,0.07863,0.09395,0.116,0.1568,0.3217
1,1,"RWA","Rwanda","SSA","N","2012","","X",246.8344,1.9,77.18799,0.5924669,0.2259808,0.1116686,0.3239985,-1,-1,-1,-1,10.788853,"RWA_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"WSM","Samoa","EAP","N","2012","2008","X",1.900278,1.9,296.2573,0.007644797,0.0009455059,0.0002087344,0.001075989,0.4204655,208.5077,0.290645,-1,0.189194,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,1,"STP","Sao Tome and Principe","SSA","N","2012","2010","X",10194.79,1.9,89.47386,0.3081721,0.07935644,0.02929696,0.1012732,0.3082127,74.8874,0.1544297,-1,0.182889,"STP_N2010X",0.03503,0.04879,0.05872,0.06869,0.07851,0.08975,0.104,0.1216,0.1531,0.2418
0,1,"SEN","Senegal","SSA","N","2012","2011.29","X",246.1074,1.9,96.88876,0.3761395,0.125533,0.05842754,0.1789956,0.4028523,71.96949,0.2770302,-1,13.703513,"SEN_N2011X",0.02303,0.03758,0.04678,0.05672,0.06848,0.08114,0.09649,0.1205,0.1588,0.3105
0,1,"SRB","Serbia","ECA","N","2012","2012","Y",45.36962,1.9,366.7468,0.05489526,0.02972606,0.02262549,0.03139523,0.3981527,299.1222,0.401345,-1,7.199077,"SRB_N2012Y",0.01345,0.03417,0.04817,0.06086,0.07418,0.08859,0.1051,0.1267,0.163,0.2857
0,1,"SYC","Seychelles","SSA","N","2012","2013","Y",7.895128,1.9,671.4557,0.0115261,0.004580654,0.002771719,0.007707378,0.4682279,443.6369,0.4016889,-1,0.088303,"SYC_N2013Y",0.01901,0.03524,0.04472,0.05306,0.06156,0.07172,0.08391,0.1005,0.1315,0.3988
0,1,"SLE","Sierra Leone","SSA","N","2012","2011","X",1767.19,1.9,79.88612,0.4410465,0.1269608,0.05135822,0.1677843,0.3403024,62.89105,0.1886148,-1,6.766103,"SLE_N2011X",0.03255,0.04648,0.05515,0.06414,0.07342,0.0848,0.0989,0.1203,0.1551,0.2691
0,1,"SVK","Slovak Republic","ECA","N","2012","2012","Y",0.5670743,1.9,664.6576,0.00239073,0.001432857,0.0008587664,0.002186654,0.2611568,621.4391,0.1288657,-1,5.407579,"SVK_N2012Y",0.0314,0.05482,0.06798,0.07837,0.0885,0.0984,0.1093,0.1227,0.1437,0.2048
0,1,"SVN","Slovenia","ECA","N","2012","2012","Y",0.681299,1.9,1003.285,0,0,0,0,0.2558458,911.6352,0.1124447,-1,2.057159,"SVN_N2012Y",0.03733,0.05704,0.06818,0.07763,0.08643,0.09522,0.1059,0.12,0.1417,0.2105
1,1,"SLB","Solomon Islands","EAP","N","2012","","X",7.131074,1.9,110.4935,0.2698117,0.07721928,0.0325931,0.104101,-1,-1,-1,-1,0.551531,"SLB_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"ZAF","South Africa","SSA","N","2012","","X",5.067535,1.9,354.3732,0.1711408,0.05301578,0.02365388,0.07331125,-1,-1,-1,-1,52.506515077,"ZAF_N2010X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"SSD","South Sudan","SSA","N","2012","2009","X",1.543373,1.9,47.66345,0.7310156,0.3988785,0.2652538,0.730377,0.4634066,33.73709,0.4027424,-1,10.818258,"SSD_N2009X",0.01252,0.02612,0.03725,0.04873,0.06249,0.07955,0.09988,0.1279,0.1736,0.332
0,1,"ESP","Spain","OHI","N","2012","2012","Y",0.776917,1.9,1108.985,0.009980399,0.006030942,0.004964745,0.007653475,0.3540502,940.5848,0.2521171,-1,46.773055,"ESP_N2012Y",0.01994,0.04082,0.05352,0.06592,0.07881,0.09102,0.1066,0.127,0.1588,0.2575
1,1,"LKA","Sri Lanka","SAS","N","2012","","X",42.21893,1.9,223.3203,0.02050044,0.00315997,0.0008216662,0.003718925,-1,-1,-1,-1,20.425,"LKA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"LCA","St. Lucia","LAC","N","2012","1995","Y",2.139054,1.9,122.1141,0.2825023,0.09774402,0.04557963,0.1409655,0.4258438,89.97974,0.3157385,0.3738608,0.174835,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","2012","2009","X",1.48553,1.9,170.4671,0.08608356,0.02254622,0.00893071,0.02969501,0.3539534,137.5801,0.2131855,-1,35.990192,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","2012","1999","Y",1.884817,1.9,334.6363,0.1782297,0.1439962,0.1320137,0.06131489,0.5760975,214.1117,1.612256,-1,0.537077,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,"SWE","Sweden","OHI","N","2012","2012","Y",9.105002,1.9,1511.381,0.004747488,0.003411533,0.002768694,0.01514608,0.2764405,1339.39,0.1589611,-1,9.519374,"SWE_N2012Y",0.03062,0.05417,0.06684,0.07616,0.08445,0.09407,0.1065,0.1238,0.1477,0.2158
0,1,"CHE","Switzerland","OHI","N","2012","2012","Y",1.613419,1.9,2015.407,0,0,0,0,0.3156502,1683.362,0.1669893,-1,7.996861,"CHE_N2012Y",0.03345,0.04798,0.05832,0.06854,0.07855,0.08998,0.1038,0.1216,0.148,0.2498
0,1,"SYR","Syrian Arab Republic","MNA","N","2012","2004","X",22.88657,1.9,197.1614,0.02883958,0.004248092,0.001063922,0.004951252,0.3577617,151.0699,0.2084355,-1,20.420701,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
1,1,"TJK","Tajikistan","ECA","N","2012","","X",1.88267,1.9,175.1613,0.04879286,0.01067073,0.003565625,0.0133871,-1,-1,-1,-1,7.995062,"TJK_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TZA","Tanzania","SSA","N","2012","2011.77","X",585.5204,1.9,78.94048,0.4879501,0.1523919,0.06424893,0.2031592,0.3778315,58.68117,0.2351959,-1,49.082997,"TZA_N2011X",0.03087,0.04281,0.05118,0.0602,0.06949,0.07996,0.0938,0.1134,0.1488,0.3095
0,1,"THA","Thailand","EAP","N","2012","2012","X",12.84438,1.9,442.1649,0.0005606,0.0001171168,3.633724E-05,0.0001413835,0.3925667,326.6717,0.2539068,-1,67.843979,"THA_N2012X",0.02757,0.03891,0.04758,0.05682,0.06771,0.08065,0.09714,0.1204,0.1589,0.3043
1,1,"TMP","Timor-Leste","EAP","N","2012","","X",0.5613374,1.9,81.0492,0.349428,0.08057976,0.0268308,0.09956779,-1,-1,-1,-1,1.15676,"TMP_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,"TGO","Togo","SSA","N","2012","","X",232.215,1.9,80.45276,0.530697,0.2240055,0.1220175,0.3407006,-1,-1,-1,-1,6.859482,"TGO_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"TON","Tonga","EAP","N","2012","2009","X",1.638717,1.9,313.4187,0.009788546,0.002213721,0.0007336379,0.002722015,0.3749649,243.5145,0.2343266,-1,0.104951,"TON_N2009X",0.02685,0.04048,0.05039,0.0599,0.07097,0.08413,0.09999,0.1215,0.1565,0.2893
0,0,"TTO","Trinidad and Tobago","LAC","N","2012","1992","Y",4.619226,1.9,589.4722,0.004502739,0.001695698,0.001285679,0.001243991,0.4027296,455.6304,0.2882084,-1.188333,1.341588,"TTO_N1992Y",0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
0,1,"TUN","Tunisia","MNA","N","2012","2010.41","X",0.6965338,1.9,321.3934,0.01382699,0.002514905,0.0007461717,0.003030109,0.3580826,258.1728,0.2170004,-1,10.886668,"TUN_N2010X",0.02601,0.0413,0.05289,0.06306,0.07433,0.08708,0.1025,0.1237,0.1589,0.2703
0,1,"TUR","Turkey","ECA","N","2012","2012","X",1.164342,1.9,497.061,0.002572685,8.011369E-05,5.280959E-06,8.290706E-05,0.4016894,370.5426,0.2747595,-1,74.569867,"TUR_N2012X",0.02186,0.03606,0.04743,0.05797,0.06884,0.08196,0.09819,0.1218,0.1609,0.305
0,0,"TKM","Turkmenistan","ECA","N","2012","1998","X",1.527624,1.9,211.884,0.06656976,0.0119641,0.003388291,0.01384436,0.4076536,155.2655,0.2778098,0.3609475,5.267839,"TKM_N1998X",0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,"TUV","Tuvalu","EAP","N","2012","2010","X",1.172771,1.9,249.172,0.02713015,0.002387863,0.0003558213,0.002596535,0.3913903,186.6407,0.2538134,-1,0.010725,"TUV_N2010X",0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
1,1,"UGA","Uganda","SSA","N","2012","","X",946.8904,1.9,100.9631,0.3654597,0.1106434,0.04788978,0.1503365,-1,-1,-1,-1,36.306796,"UGA_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"UKR","Ukraine","ECA","N","2012","2012","X",3.311232,1.9,377.0869,0,0,0,0,0.2474066,337.6685,0.09899652,-1,45.5933,"UKR_N2012X",0.04406,0.05806,0.0673,0.07585,0.08473,0.09422,0.1054,0.1201,0.1425,0.2077
0,1,"GBR","United Kingdom","OHI","N","2012","2012","Y",0.7564041,1.9,1354.361,0.002477915,0.001106339,0.000493958,0.00146558,0.32344,1154.856,0.1801145,-1,63.7003,"GBR_N2012Y",0.03074,0.04575,0.05599,0.06699,0.07887,0.09133,0.1057,0.1249,0.1539,0.2457
1,1,"USA","United States","OHI","N","2012","","Y",1,1.9,1913.109,0.009963714,0.008758214,0.008041767,0.009887571,-1,-1,-1,-1,313.998379,"USA_N2010Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
